car_name,year,horsepower,mileage,fuel_type,transmission,owner_type,price
volkswagen polo diesel highline 1.2l,2012,97.7,60000.0,diesel,manual,second,270000.0
tata new safari dicor ex 4x2 bs iv,2013,97.7,80000.0,diesel,manual,first,325000.0
chevrolet beat ls,2017,97.7,100000.0,petrol,manual,second,195000.0
maruti swift dzire vdi optional,2015,97.7,30000.0,diesel,manual,first,460000.0
porsche cayenne diesel,2011,97.7,120000.0,diesel,automatic,second,2200000.0
maruti swift vxi,2011,97.7,110000.0,petrol,manual,fourth+,210000.0
toyota innova 2.5 vx (diesel) 7 seater,2013,97.7,120000.0,diesel,manual,third,550000.0
tata indica ev2 ls,2016,97.7,110000.0,diesel,manual,first,113000.0
maruti 800 std,1999,97.7,80000.0,petrol,manual,second,35000.0
bmw x5 xdrive 30d design pure experience 5 seater,2014,97.7,150000.0,diesel,automatic,first,2000000.0
maruti swift dzire vdi,2016,97.7,80000.0,diesel,manual,third,560000.0
hyundai xcent 1.2 vtvt e,2019,97.7,10000.0,petrol,manual,first,394000.0
renault duster 110ps diesel rxl,2015,97.7,120000.0,diesel,manual,first,400000.0
maruti wagon r vxi,2022,97.7,5000.0,petrol,manual,first,560000.0
bmw 5 series 520i,2012,97.7,90000.0,petrol,automatic,second,900000.0
mahindra thar lx 4-str hard top at,2020,97.7,20000.0,petrol,automatic,first,1375000.0
maruti swift vdi bsiv w abs,2010,97.7,100000.0,diesel,manual,third,235000.0
hyundai verna 1.6 sx,2013,97.7,120000.0,diesel,manual,first,365000.0
honda city 1.5 gxi,2005,97.7,90000.0,petrol,manual,fourth+,130000.0
maruti swift vxi,2017,97.7,50000.0,petrol,manual,first,550000.0
maruti ritz vdi,2014,97.7,90000.0,diesel,manual,second,300000.0
hyundai santro magna,2021,97.7,3700.0,petrol,manual,first,400000.0
maruti ciaz zeta,2020,97.7,15000.0,petrol,manual,first,900000.0
hyundai santro era,2019,97.7,20000.0,petrol,manual,first,425000.0
mahindra xuv500 w8 fwd,2013,97.7,120000.0,diesel,manual,first,630000.0
tata zest revotron 1.2t xm,2016,97.7,60000.0,petrol,manual,first,340000.0
honda city 1.5 s mt,2011,97.7,60000.0,petrol,manual,third,255000.0
chevrolet cruze ltz,2016,97.7,40000.0,diesel,manual,second,480000.0
hyundai verna 1.6 crdi,2011,97.7,110000.0,diesel,manual,third,290000.0
hyundai i10 sportz,2011,97.7,70000.0,petrol,manual,fourth+,210000.0
skoda superb 1.8 tsi mt,2011,97.7,110000.0,petrol,manual,first,300000.0
maruti swift vdi bsiv,2010,97.7,70000.0,diesel,manual,second,190000.0
ford figo diesel exi,2011,97.7,80000.0,diesel,manual,second,100000.0
toyota fortuner 4x2 manual,2015,97.7,110000.0,diesel,manual,third,1270000.0
mahindra xuv500 w8 awd,2013,97.7,60000.0,diesel,manual,first,700000.0
maruti alto k10 vxi,2016,97.7,70000.0,petrol,manual,first,285000.0
maruti esteem vxi,2007,97.7,120000.0,petrol,manual,second,80000.0
maruti alto lx,2005,97.7,15000.0,petrol,manual,first,98900.0
honda city 1.5 s inspire,2009,97.7,110000.0,petrol,manual,second,213000.0
skoda new laura ambiente 1.9 pd,2007,97.7,120000.0,diesel,manual,second,150000.0
tata hexa xta,2018,97.7,80000.0,diesel,automatic,second,1080000.0
volkswagen ameo 1.5 tdi highline plus 16,2018,97.7,50000.0,diesel,manual,second,535000.0
tata new safari xz plus,2021,97.7,35000.0,diesel,manual,first,2065000.0
hyundai verna vtvt 1.6 sx option,2019,97.7,60000.0,petrol,manual,first,875000.0
nissan micra diesel xv,2013,97.7,110000.0,diesel,manual,second,266000.0
maruti alto lx,2009,97.7,135000.0,petrol,manual,fourth+,125000.0
mahindra xuv500 w8 fwd,2013,97.7,90000.0,diesel,manual,second,525000.0
honda brio s mt,2013,97.7,67000.0,petrol,manual,second,270000.0
honda amaze ex i-dtech,2014,97.7,90000.0,diesel,manual,third,250000.0
mahindra bolero pik up extra long cbc 1.7t,2019,97.7,300000.0,diesel,manual,first,690000.0
maruti alto lxi bsiii,2008,97.7,50000.0,petrol,manual,second,135000.0
isuzu d-max s cab,2022,97.7,5000.0,diesel,manual,first,776000.0
maruti swift dzire vdi,2014,97.7,100000.0,diesel,manual,second,425000.0
mahindra bolero sle,2011,97.7,110000.0,diesel,manual,third,300000.0
maruti swift dzire vxi,2009,97.7,80000.0,petrol,manual,second,160000.0
hyundai creta 1.4 crdi base,2017,97.7,78000.0,diesel,manual,first,800000.0
maruti swift vxi bsiv,2008,97.7,90000.0,petrol,manual,third,120000.0
bmw 3 series 320d,2007,97.7,100000.0,diesel,automatic,third,375000.0
mahindra verito vibe 1.5 dci d6,2013,97.7,136000.0,diesel,manual,second,200000.0
honda cr-v mt with sun roof,2012,97.7,136000.0,petrol,manual,third,650000.0
maruti alto k10 vxi,2018,97.7,40000.0,petrol,manual,first,325000.0
volkswagen polo 1.5 tdi highline,2015,97.7,110000.0,diesel,manual,first,365000.0
hyundai i20 sportz 1.4 crdi,2014,97.7,70000.0,diesel,manual,third,310000.0
maruti sx4 zxi with leather bsiii,2007,97.7,90000.0,petrol,manual,second,120000.0
maruti celerio vxi,2016,97.7,60000.0,petrol,manual,first,335000.0
audi q3 35 tdi quattro premium plus,2014,97.7,40000.0,diesel,automatic,fourth+,1250000.0
hyundai santro gls i - euro ii,2000,97.7,147000.0,petrol,manual,first,65000.0
hyundai creta sx opt knight diesel at dt,2021,97.7,20000.0,diesel,automatic,first,2000000.0
maruti baleno zeta,2021,97.7,20000.0,petrol,manual,first,710000.0
renault kwid 1.0 rxt,2017,97.7,35000.0,petrol,manual,first,270000.0
maruti wagon r lxi bsiii,2005,97.7,60000.0,petrol,manual,first,95000.0
bmw x1 sdrive 18i,2011,97.7,100000.0,petrol,automatic,second,800000.0
maruti alto k10 vxi amt,2017,97.7,25000.0,petrol,automatic,second,350000.0
maruti swift vdi bsiv,2015,97.7,60000.0,diesel,manual,first,240000.0
renault kwid 1.0 rxt optional at 2016-2019,2017,97.7,45095.0,petrol,automatic,first,309000.0
toyota etios liva g,2011,97.7,30056.0,petrol,manual,second,204000.0
tata harrier xt,2021,97.7,32638.0,diesel,manual,first,1542000.0
maruti ignis sigma,2020,97.7,21513.0,petrol,manual,first,489000.0
maruti swift dzire vxi,2015,97.7,55325.0,petrol,manual,first,387000.0
maruti swift dzire ldi,2009,97.7,163043.0,diesel,manual,third,148000.0
audi a4 2.0 tdi,2011,97.7,117180.0,diesel,automatic,third,760000.0
maruti swift vdi bsiv,2014,97.7,156932.0,diesel,manual,third,301000.0
hyundai eon magna plus,2013,97.7,28508.0,petrol,manual,first,184000.0
audi q7 3.0 tdi quattro premium plus,2009,97.7,86594.0,diesel,automatic,third,1102000.0
skoda superb elegance 1.8 tsi,2011,97.7,61090.0,petrol,manual,second,511000.00000000006
mahindra scorpio sle 7s bsiii,2011,97.7,295392.0,diesel,manual,first,370000.0
maruti swift ldi,2012,97.7,84132.0,diesel,manual,first,250000.0
jeep compass 2.0 limited option 4x4,2017,97.7,99695.0,diesel,manual,first,1125000.0
toyota innova 2.5 zx diesel 7 seater,2014,97.7,98234.0,diesel,manual,first,751000.0
maruti ciaz vxi plus,2016,97.7,86523.0,petrol,manual,first,524000.0
hyundai i10 sportz,2012,97.7,76974.0,petrol,manual,second,227000.0
honda city 1.5 s mt,2008,97.7,112308.0,petrol,manual,third,213000.0
maruti swift dzire vxi,2012,97.7,42278.0,petrol,manual,first,292000.0
hyundai creta 1.6 crdi sx,2016,97.7,65308.0,diesel,manual,first,828999.9999999999
toyota innova crysta 2.4 zx mt bsiv,2016,97.7,83519.0,diesel,manual,first,1499000.0
renault duster 110ps diesel rxz,2013,97.7,133159.0,diesel,manual,first,352000.0
maruti ertiga cng vxi,2020,97.7,55481.0,cng,manual,first,906000.0
mg astor super cvt,2021,97.7,7046.0,petrol,automatic,first,1227000.0
kia carnival prestige,2021,97.7,9762.0,diesel,automatic,first,2821000.0
mg hector sharp dct,2021,97.7,12144.0,petrol,automatic,first,1835000.0
maruti sx4 s cross zeta ddis 200 sh,2017,97.7,117585.0,diesel,manual,first,686000.0
ford endeavour 2.5l 4x2 mt,2014,97.7,205129.0,diesel,manual,first,646000.0
mahindra scorpio 1.99 s10,2016,97.7,53076.0,diesel,manual,second,847000.0000000001
maruti celerio vxi cng bsiv,2018,97.7,84346.0,cng,manual,first,428000.0
mahindra tuv 300 t8,2015,97.7,97865.0,diesel,manual,first,501000.0
maruti swift vdi bsiv,2010,97.7,89807.0,diesel,manual,first,207000.0
maruti swift dzire vdi,2014,97.7,99121.0,diesel,manual,third,327000.0
hyundai grand i10 crdi magna,2016,97.7,97497.0,diesel,manual,first,360000.0
tata indigo glx bs iii,2010,97.7,48863.0,petrol,manual,first,90316.0
honda city i dtec e,2014,97.7,133384.0,diesel,manual,first,428000.0
audi a6 35 tdi technology,2012,97.7,94235.0,diesel,automatic,third,1059000.0
hyundai eon magna plus,2015,97.7,26995.0,petrol,manual,first,246000.0
hyundai i20 asta 1.4 crdi,2015,97.7,93763.0,diesel,manual,first,493000.0
hyundai santa fe 4wd at,2015,97.7,133491.0,diesel,automatic,third,938000.0
volkswagen polo 1.5 tdi highline,2015,97.7,73323.0,diesel,manual,third,374000.0
toyota etios liva gd,2015,97.7,141059.0,diesel,manual,second,387000.0
hyundai verna 1.6 crdi ex mt,2011,97.7,178989.0,diesel,manual,first,289000.0
maruti swift dzire vdi,2013,97.7,129195.0,diesel,manual,first,368000.0
renault duster 85ps diesel rxl,2013,97.7,73331.0,diesel,manual,second,316000.0
maruti celerio vxi,2014,97.7,75088.0,petrol,manual,first,249000.00000000003
hyundai grand i10 magna,2015,97.7,60609.0,petrol,manual,first,323000.0
renault kwid rxe,2015,97.7,48448.0,petrol,manual,first,219000.0
ford ecosport 1.5 dv5 mt titanium optional,2015,97.7,112525.0,diesel,manual,first,533000.0
chevrolet cruze lt,2012,97.7,97095.0,diesel,manual,third,266000.0
audi a4 2.0 tdi,2013,97.7,114450.0,diesel,automatic,third,802999.9999999999
maruti swift vdi bsiv,2010,97.7,177180.0,diesel,manual,third,162000.0
maruti wagon r lxi cng,2016,97.7,122702.0,cng,manual,first,259000.0
bmw 3 series 320d,2010,97.7,145228.0,diesel,automatic,first,519000.00000000006
maruti alto k10 2010-2014 vxi,2011,97.7,11026.0,petrol,manual,first,144000.0
mg hector sharp diesel mt,2022,97.7,5216.0,diesel,manual,first,1889000.0
tata sumo mkii gx bs iv,2011,97.7,39732.0,diesel,manual,first,278000.0
maruti alto k10 vxi,2019,97.7,26360.0,petrol,manual,first,361000.0
honda city v mt avn,2017,97.7,55360.0,petrol,manual,first,725000.0
maruti swift dzire ldi,2015,97.7,101417.0,diesel,manual,second,297000.0
bmw 7 series 730ld,2010,97.7,104033.0,diesel,automatic,third,1297000.0
maruti alto lx,2011,97.7,73411.0,petrol,manual,third,111000.0
maruti sx4 zxi bsiii,2008,97.7,19844.0,petrol,manual,first,210000.0
maruti swift vdi,2012,97.7,107497.0,diesel,manual,first,330000.0
maruti ciaz delta bsiv,2018,97.7,86272.0,petrol,manual,first,626000.0
tata hexa xt,2017,97.7,82455.0,diesel,manual,second,886000.0
audi q3 35 tdi quattro premium plus,2019,97.7,40996.0,diesel,automatic,first,2548000.0
honda amaze sx i-dtec,2016,97.7,182628.0,diesel,manual,first,356000.0
volkswagen polo diesel comfortline 1.2l,2011,97.7,80615.0,diesel,manual,fourth+,192000.0
honda city i dtec vx,2015,97.7,119391.0,diesel,manual,first,529000.0
bmw 3 series 320d sport line,2012,97.7,169917.0,diesel,automatic,third,993000.0
hyundai verna crdi 1.6 at sx option,2020,97.7,28235.0,diesel,automatic,second,1195000.0
mercedes-benz c-class 220 cdi at,2014,97.7,86063.0,diesel,automatic,first,1136000.0
toyota urban cruiser premium at,2021,97.7,9711.0,petrol,automatic,first,1072000.0
maruti swift vxi,2015,97.7,108590.0,petrol,manual,first,362000.0
hyundai grand i10 1.2 kappa sportz bsiv,2018,97.7,51777.0,petrol,manual,first,466000.0
tata nexon xm diesel s,2021,97.7,19909.0,diesel,manual,first,981000.0
toyota innova 2.5 gx (diesel) 7 seater bs iv,2014,97.7,119363.0,diesel,manual,second,631000.0
maruti alto 800 lxi cng,2020,97.7,46001.0,cng,manual,first,255000.0
honda city zx cvt,2022,97.7,2710.0,petrol,automatic,first,1443000.0
toyota innova crysta 2.4 vx mt bsiv,2020,97.7,46471.0,diesel,manual,second,1913000.0
maruti swift dzire amt zxi plus,2020,97.7,45893.0,petrol,automatic,first,641000.0
maruti baleno 1.2 delta,2017,97.7,78178.0,petrol,manual,first,476000.0
honda amaze e i-vtech,2015,97.7,89419.0,petrol,manual,second,345000.0
hyundai grand i10 sportz,2016,97.7,31750.0,petrol,manual,first,393000.0
volkswagen taigun 1.0 tsi highline at,2021,97.7,5527.0,petrol,automatic,first,1351000.0
renault duster 85ps diesel rxl,2016,97.7,101376.0,diesel,manual,first,510000.0
hyundai i10 era 1.1,2008,97.7,102437.0,petrol,manual,second,103000.0
ford fiesta 1.4 sxi tdci,2008,97.7,153367.0,diesel,manual,second,141000.0
hyundai eon magna plus,2015,97.7,92419.0,petrol,manual,second,220000.00000000003
mahindra xuv500 w6 2wd,2013,97.7,93764.0,diesel,manual,second,463000.0
mahindra xuv500 w10 awd,2015,97.7,61137.0,diesel,manual,second,808000.0
maruti baleno 1.2 delta,2017,97.7,21109.0,petrol,manual,first,482000.0
maruti swift dzire vdi,2012,97.7,194803.0,diesel,manual,first,314000.0
tata tiago 1.2 revotron xm,2016,97.7,28392.0,petrol,manual,first,334000.0
ford figo 1.5d trend mt,2018,97.7,65892.0,diesel,manual,first,436000.00000000006
maruti alto k10 vxi,2019,97.7,13365.0,petrol,manual,first,354000.0
honda city i-dtec vx,2017,97.7,210870.0,diesel,manual,first,760000.0
hyundai i20 1.4 sportz,2018,97.7,80294.0,diesel,manual,first,611000.0
ford ecosport 1.5 tdci titanium plus bsiv,2015,97.7,182108.0,diesel,manual,first,476000.0
kia seltos htk g,2020,97.7,12721.0,petrol,manual,first,1104000.0
mahindra thar lx 4-str hard top diesel,2022,97.7,4486.0,diesel,manual,first,1413000.0
hyundai venue sx plus turbo dct bsiv,2020,97.7,29707.0,petrol,automatic,first,1073000.0
hyundai i20 active 1.4 s,2016,97.7,47387.0,diesel,manual,third,527000.0
tata zest revotron 1.2 xt,2014,97.7,112613.0,petrol,manual,first,236000.0
honda city i vtec v,2017,97.7,55802.0,petrol,manual,first,644000.0
mg hector sharp cvt,2021,97.7,11081.0,petrol,automatic,first,1777000.0
hyundai i20 1.4 sportz,2018,97.7,82177.0,diesel,manual,first,587000.0
honda city i dtec sv,2014,97.7,66357.0,diesel,manual,third,423000.00000000006
hyundai i20 magna,2010,97.7,60228.0,petrol,manual,first,186000.0
hyundai xcent 1.2 kappa at sx option,2015,97.7,89337.0,petrol,automatic,first,358000.0
toyota innova crysta 2.4 gx 8 str,2021,97.7,20713.0,diesel,manual,first,1930000.0
mg hector plus sharp diesel mt,2020,97.7,49268.0,diesel,manual,first,1227000.0
bmw x1 sdrive20d,2013,97.7,128428.0,diesel,automatic,second,883000.0
nissan terrano xv 110 ps,2015,97.7,133451.0,diesel,manual,first,441000.0
renault pulse rxl,2012,97.7,104419.0,diesel,manual,second,165000.0
maruti zen estilo vxi bsiv,2011,97.7,67301.0,petrol,manual,first,167000.0
hyundai accent gle,2008,97.7,100636.0,petrol,manual,second,115000.0
mahindra kuv 100 mfalcon g80 k6 plus,2016,97.7,38934.0,petrol,manual,first,338000.0
toyota fortuner 4x2 4 speed at,2013,97.7,91653.0,diesel,automatic,second,1157000.0
toyota fortuner 4x4 mt,2013,97.7,151441.0,diesel,manual,third,1039000.0
maruti baleno 1.2 zeta,2019,97.7,52045.0,petrol,manual,first,599000.0
mahindra xuv700 mx diesel,2022,97.7,4248.0,diesel,manual,first,1246000.0
maruti alto lxi,2010,97.7,147432.0,petrol,manual,second,106000.0
maruti alto k10 vxi ags optional,2017,97.7,28244.0,petrol,automatic,second,312000.0
maruti ertiga vxi,2019,97.7,44458.0,petrol,manual,first,786000.0
honda city 1.5 s mt,2009,97.7,71456.0,petrol,manual,first,252000.0
hyundai grand i10 sportz,2015,97.7,38765.0,petrol,manual,first,324000.0
toyota etios gd,2012,97.7,135571.0,diesel,manual,second,286000.0
honda amaze e i-dtech,2015,97.7,113005.0,diesel,manual,second,369000.0
honda city i dtec vx,2014,97.7,155769.0,diesel,manual,first,500000.0
kia seltos htx g,2020,97.7,8062.0,petrol,manual,first,1295000.0
hyundai aura sx,2022,97.7,6071.0,petrol,manual,first,677000.0
hyundai grand i10 crdi asta,2014,97.7,65072.0,diesel,manual,first,389000.0
tata altroz xt,2020,97.7,29507.0,petrol,manual,first,696000.0
hyundai verna crdi sx,2010,97.7,372588.0,diesel,manual,second,257000.0
honda jazz 1.2 vx i vtec,2016,97.7,24959.0,petrol,manual,first,495000.0
renault kwid 1.0 rxt optional,2018,97.7,39265.0,petrol,manual,first,324000.0
tata harrier xt plus 2020-2022,2021,97.7,21699.0,diesel,manual,first,1670000.0
toyota innova crysta 2.8 gx at bsiv,2018,97.7,85911.0,diesel,automatic,first,1482000.0
mahindra verito 1.5 d4 bsiii,2012,97.7,117132.0,diesel,manual,first,227000.0
renault kwid 1.0 rxt,2017,97.7,50455.0,petrol,manual,first,256000.0
mg hector sharp at bsiv,2021,97.7,13471.0,petrol,automatic,first,1599000.0
hyundai creta 1.6 sx,2018,97.7,36104.0,petrol,manual,first,948000.0
mg hector plus sharp hybrid mt,2021,97.7,7943.0,petrol,manual,first,1730000.0
toyota innova 2.5 gx (diesel) 7 seater,2014,97.7,83474.0,diesel,manual,second,757000.0
bmw 5 series 525d sedan,2010,97.7,84218.0,diesel,automatic,second,893000.0
maruti swift dzire ldi,2015,97.7,91065.0,diesel,manual,second,341000.0
maruti wagon r lxi minor,2008,97.7,105323.0,petrol,manual,second,94726.0
hyundai creta 1.4 crdi s,2016,97.7,164798.0,diesel,manual,first,765000.0
maruti celerio vxi cng,2020,97.7,48660.0,cng,manual,first,429000.0
maruti ritz vdi,2012,97.7,154958.0,diesel,manual,first,235000.0
honda amaze e i-vtec,2016,97.7,95989.0,petrol,manual,third,275000.0
mahindra xylo e8,2009,97.7,152308.0,diesel,manual,first,204000.0
maruti ertiga vdi,2012,97.7,127831.0,diesel,manual,first,414000.0
mahindra xuv500 w8 fwd,2013,97.7,164428.0,diesel,manual,first,525000.0
chevrolet beat diesel ps,2016,97.7,60205.0,diesel,manual,first,279000.0
skoda new laura l and k at,2008,97.7,234805.0,diesel,automatic,first,245000.00000000003
tata indigo lx tdi bsiii,2015,97.7,223926.0,diesel,manual,second,204000.0
volvo s 80 d5,2012,97.7,83694.0,diesel,automatic,third,819999.9999999999
hyundai santro xing xp,2003,97.7,102825.0,petrol,manual,first,68373.0
jeep compass 2.0 sport,2019,97.7,42035.0,diesel,manual,first,1390000.0
maruti alto 800 lxi cng,2020,97.7,28350.0,cng,manual,first,383000.0
toyota fortuner 4x2 at,2014,97.7,105427.0,diesel,automatic,third,1328000.0
mercedes-benz gle 300d,2021,97.7,13000.0,diesel,automatic,first,8900000.0
land rover range rover 4.4 diesel lwb autobiography,2019,97.7,68500.0,diesel,automatic,first,19000000.0
bmw x7 xdrive 40i,2019,97.7,39000.0,petrol,automatic,first,11500000.0
land rover range rover sport 2.0 petrol hse,2020,97.7,19500.0,petrol,automatic,first,11399999.999999998
maruti swift vdi,2014,97.7,66000.0,diesel,manual,first,425000.0
hyundai i10 magna,2015,97.7,23000.0,petrol,manual,first,310000.0
maruti alto lxi,2009,97.7,65000.0,petrol,manual,second,150000.0
audi q3 35 tdi quattro premium plus,2016,97.7,76000.0,diesel,automatic,second,1475000.0
hyundai creta ex,2020,97.7,20000.0,petrol,manual,first,1100000.0
maruti estilo lxi,2009,97.7,90000.0,petrol,manual,first,125000.0
tata tiago 1.2 revotron xz plus,2019,97.7,25000.0,petrol,manual,first,440000.00000000006
nissan x-trail comfort,2006,97.7,110000.0,diesel,manual,first,170000.0
mahindra xuv500 w8 2wd,2014,97.7,110000.0,diesel,manual,third,410000.0
tata nexon 1.2 revotron xe,2020,97.7,60000.0,petrol,manual,first,600000.0
honda city i-dtec v,2017,97.7,110000.0,diesel,manual,second,650000.0
hyundai i20 sportz option 1.4 crdi,2015,97.7,100000.0,diesel,manual,first,400000.0
maruti wagon r lxi cng,2014,97.7,60000.0,cng,manual,first,300000.0
ford figo diesel titanium,2010,97.7,70000.0,diesel,manual,third,100000.0
maruti wagon r lxi avnace edition,2015,97.7,80000.0,petrol,manual,first,290000.0
hyundai i20 1.4 crdi era,2011,97.7,100000.0,diesel,manual,fourth+,140000.0
ford aspire 1.5 tdci trend,2015,97.7,127000.0,diesel,manual,first,350000.0
maruti zen lxi - bs iii,2006,97.7,80000.0,petrol,manual,first,75000.0
maruti ignis 1.2 delta bsiv,2018,97.7,50000.0,petrol,manual,first,430000.0
hyundai i20 1.2 magna,2010,97.7,87000.0,petrol,manual,second,160000.0
tata harrier xt bsiv,2019,97.7,80000.0,diesel,manual,first,1200000.0
ford figo diesel lxi,2013,97.7,90000.0,diesel,manual,first,250000.0
maruti wagon r lxi minor,2008,97.7,80000.0,petrol,manual,first,85000.0
maruti alto 800 lxi,2019,97.7,25000.0,petrol,manual,second,300000.0
toyota corolla executive (he),2008,97.7,120000.0,petrol,manual,second,190000.0
honda city v mt diesel,2021,97.7,25000.0,diesel,manual,first,1099000.0
